job_id,job_title,employer,publication_date,application_deadline,municipality,region,category,type,hours,experience,number_of_vacancies,description,search_term,collected_date
30857283,Senior Platform Engineer,Bannerflow AB,2026-04-02T10:28:14,2026-09-29T23:59:59,Stockholm,Stockholms län,Mjukvaruutvecklare,Vanlig anställning,Heltid,True,1,"Bannerflow is a fast-growing global SaaS company building a Creative Intelligence Platform that enables enterprise brands to predict, create, and optimize advertising across channels.
We’re on a company-wide AI transformation journey, where AI and agentic workflows are becoming a core part of how we build and innovate, with high expectations on adoption across all teams.
Our teams are highly autonomous, collaborative, and we are now looking for another passionate engineer to join us!
⭐ Ready for a new challenge? Here is what we offer:
At Bannerflow, we build flexible and autonomous teams based on trust. We believe that when people are given the freedom to take ownership and work closely together, great things happen. Our engineering culture is shaped by openness, respect, and a shared drive to keep improving.
We are passionate about solving real problems and making a meaningful impact, and we are always open to exploring new ideas. With us, you will be part of a growing tech company where ideas are valued, feedback is encouraged, and personal development is supported. We bring the energy of a fast-moving company together with the stability of a proven product and a strong customer base.
You will join a team where motivation is high, knowledge is shared openly, and having fun is part of everyday life, whether it’s through hackathons, board game nights, or spontaneous team activities.
Our ever evolving tech stack currently consists of:

TypeScript / Angular


C# / .NET


MongoDB


Azure & Kubernetes


Cloudflare


…and some more stuff

🦋 Are you + Bannerflow = true?
We are looking for a Platform Engineer who will keep our platform and infrastructure secure, stable and future-proof as we scale to new markets. As a Platform Engineer, you will not only build cool solutions together with our Platform team and Chief Architect, you will also work side by side with other product teams; educating, guiding, collecting feedback and removing bottlenecks from our development teams.
 So, what are we looking for?
A senior Platform Engineer with experience planning, designing, and implementing DevOps processes, strategies, and tooling to remove hurdles and pains from product development life cycles. You’ll need a strong sense of ownership, personal drive, and the ability to write clean, efficient, and well-documented code. You are interested in keeping up with best practices and like to continually improve our product and processes. We believe you are an excellent communicator that thrives in a highly collaborative environment.
In addition to these traits, we’re looking for expertise in,

Deep knowledge of kubernetes


Solid familiarity with Azure Services


Networking


Linux


IAC DSLs like Terraform or Biceps


CI/CD best practices and tools like Github Actions, ArgoCD, ASO and Helm


Disaster recovery


We believe that our employees are the key to our success and we are dedicated to building a positive and supportive work environment where our employees can thrive and grow. We are committed to building a diverse and inclusive team and welcome applications from candidates of all backgrounds, experiences, and abilities.
If you are ready to take your career to the next level, we want to hear from you!",ai engineer,2026-06-22 14:04:08
30857101,Senior Software Engineer,Bannerflow AB,2026-04-02T10:19:30,2026-09-29T23:59:59,Stockholm,Stockholms län,Mjukvaruutvecklare,Vanlig anställning,Heltid,True,1,"Bannerflow is a fast-growing global SaaS company building a Creative Intelligence Platform that enables enterprise brands to predict, create, and optimize advertising across channels. 
We’re on a company-wide AI transformation journey, where AI and agentic workflows are becoming a core part of how we build and innovate, with high expectations on adoption across all teams.
Our teams are highly autonomous, collaborative, and we are now looking for another passionate engineer to join us!
⭐ Ready for a new challenge? Here is what we offer:
At Bannerflow, we build flexible and autonomous teams based on trust. We believe that when people are given the freedom to take ownership and work closely together, great things happen. Our engineering culture is shaped by openness, respect, and a shared drive to keep improving.
We are passionate about solving real problems and making a meaningful impact, and we are always open to exploring new ideas. With us, you will be part of a growing tech company where ideas are valued, feedback is encouraged, and personal development is supported. We bring the energy of a fast-moving company together with the stability of a proven product and a strong customer base.
You will join a team where motivation is high, knowledge is shared openly, and having fun is part of everyday life, whether it’s through hackathons, board game nights, or spontaneous team activities.
Our ever evolving tech stack currently consists of:

TypeScript / Angular


C# / .NET


MongoDB


Azure & Kubernetes


…and some more stuff

🦋 Are you + Bannerflow = true?
We are seeking an experienced and ambitious engineer to join our team and help us continue to deliver the best possible products to our customers. This role is a critical part of our development team and will play a key role in shaping the direction of our technology and ensuring that our products are robust, scalable and secure.
So, what are we looking for?
>5 years of experience as a software engineer delivering high-quality products


Strong sense of ownership and personal drive


Ability to write clean, efficient, and well-documented code


Excellent communication, collaboration and leadership skills - paring or mobbing fellow developer is just a natural way of working for you


Passion for mentoring and coaching team members to help them reach their full potential


Strong interest of the latest technologies, industry trends and best practices to continually improve our products and processes


At Bannerflow, we live our values of passion, collaboration and challenge in everything we do, from how we build software to how we celebrate success together. As a Software Engineer, you will play a key role in shaping the future of Ad Tech through innovative technology and product excellence. We offer a hybrid work setup, competitive compensation including ITP1 pension, health allowance, parental leave top-up and private health care insurance. We are also deeply committed to building a diverse and inclusive team, welcoming applicants from all backgrounds, experiences and abilities. If you are ready to grow, learn and make a real impact, we would love to hear from you.",ai engineer,2026-06-22 14:04:08
30845032,Senior Software Engineer,Flower Infrastructure Technologies AB,2026-04-01T09:36:32,2026-09-28T23:59:59,Stockholm,Stockholms län,Systemutvecklare/Programmerare,Vanlig anställning,Heltid,True,1,"⚡️ What We Do Flower is Flexible Power. We are a next-gen energy company leveraging AI and machine learning to make renewable energy stable and always available – even when the sun isn’t shining and the wind isn’t blowing.
Through smart optimization and trading of energy assets like wind and solar farms, battery systems, and EV chargers, we make renewable energy reliable and predictable, leading the charge towards the energy system of tomorrow.

🌟 Who We Are Tech company at heart – purpose in our DNA. Flower consists of a diverse group of innovative individuals with a strong desire to improve the state of the world.
At Flower, we believe trust, collaboration and diversity are essential to not only create an inclusive work environment, but also drive career growth. By embracing varying perspectives, we allow creativity and progress to flourish.
To accelerate towards our goal of becoming the pioneering force powering the energy system of tomorrow, we are now looking for a passionate and skilled Senior Software Engineer to join our Asset Optimisation domain.

👩‍💻 About The Role As a Senior Software Engineer at Flower, you will play a key role in designing, building, and evolving our settlement system - the backbone that ensures accurate, transparent, and traceable transactions between trading activities and asset owners.
You will work at the intersection of engineering, finance, and trading, developing a robust transaction-based system that supports invoicing, financial follow-up, and trading insights. This role combines hands-on development with high-level system design, giving you the opportunity to shape both the technical architecture and the way we work as a team.
You’ll be part of a fast-moving and evolving environment where your ability to bring structure, clarity, and technical excellence will have a direct impact on the business.

What You’ll Do

Be one of the main drivers in the design and development of Flower’s settlement system 


Design system architecture, data flows, and transaction structures to ensure precision, traceability, and transparency 


Build and maintain scalable, robust, and maintainable solutions 


Drive the evolution of the system from its current state to a more structured and rigorous platform 


Collaborate closely with stakeholders across trading, finance, and commercial teams 


Ensure systems support invoicing, revenue distribution, and financial follow-up 


Improve processes related to settlement, data clarity, and reporting 


Contribute to and establish best practices, technical standards, and ways of working 


Act as a senior technical contributor, balancing hands-on coding with architectural decisions 


Mentor team members and provide technical guidance 


Help the team navigate ambiguity while driving structure and high-quality delivery



Who You Are

8+ years of experience in software development 


Strong experience designing and building systems from scratch, including architecture and implementation 


Solid understanding of system design, data flows, and scalable architectures 


Experience working in cloud-based environments 


Experience with transaction-heavy systems (e.g. fintech, trading, banking, betting, or similar) is highly valued 


Comfortable switching between hands-on development and high-level design 


Take ownership and drive technical initiatives end-to-end 


Thrive in fast-paced, evolving environments and can bring structure where needed 


Communicate effectively with both technical and non-technical stakeholders 


Enjoy mentoring others and acting as a senior figure within a team



📍 Location
Our beautiful office is located in the heart of Södermalm, just a short walk from Slussen subway station. We encourage in-office collaboration but support a hybrid work model.

✉️ Apply
Our corporate language is English, as we have about 30 nationalities in the office. We therefore appreciate it if you could submit your CV in English.
Throughout the recruitment process you will meet with the Talent Partner, the Head of Evaluation and Control, the Team and VP of Engineering.
We look forward to hearing from you!

—-
We kindly but firmly decline any engagement in recruitment assistance for our hiring processes. This includes partnership offers or the sale of recruitment tools.",ai engineer,2026-06-22 14:04:08
30830859,"Analytics Engineer, Finance",Lovable Labs Sweden AB,2026-03-30T23:01:10,2026-08-31T23:59:59,Stockholm,Stockholms län,Finansanalytiker,Tillsvidareanställning (inkl. eventuell provanställning),Heltid,True,3,"TL;DR - We're looking for an Analytics Engineer to own the data foundation that powers financial reporting and analysis at Lovable. You'll build the models that connect billing, subscriptions, and revenue data to ensure Finance has accurate, auditable data for reporting, forecasting, and decision-making.
Why Lovable?
Lovable lets anyone and everyone build software with plain English. From solopreneurs to Fortune 100 teams, millions of people use Lovable to transform raw ideas into real products - fast. We are at the forefront of a foundational shift in software creation, which means you have an unprecedented opportunity to change the way the digital world works. Over 2 million people in 200+ countries already use Lovable to launch businesses, automate work, and bring their ideas to life. And we’re just getting started.
We’re a small, talent-dense team building a generation-defining company from Stockholm. We value extreme ownership, high velocity and low-ego collaboration. We seek out people who care deeply, ship fast, and are eager to make a dent in the world.
What we are looking for
Familiarity with subscription/SaaS metrics (MRR, ARR, churn, LTV, cohort analysis)
Experience working with billing and payment data (Stripe, Chargebee, or similar)
Expertise with SQL, dbt, SQLMesh or similar tools (data modeling, testing, macros, docs)
Understanding of dimensional modeling, data contracts, and metrics/semantical layers.
Hands-on experience with data transformation tools (SQLMesh, dbt, or similar)
Experience with data warehousing concepts, cloud warehouses (Snowflake, BigQuery, Redshift, Databricks) and BI tools (Looker, Tableau, Power BI, Hex, Metabase, etc)
Attention to detail and understanding of why accuracy matters for financial data

What you will do
Build and maintain dimensional models (SQLMesh) for revenue recognition, subscription metrics, and financial reporting
Create foundational tables for MRR/ARR, churn, expansion, contraction, and cohort-based revenue analysis
Manage ingestion pipelines for financial data sources (Stripe, billing systems, payment processors)
Reconcile data across systems to ensure accuracy between source of truth and reporting layers
Define and document business logic for financial metrics (recognized revenue, deferred revenue, bookings)
Monitor data quality and implement validation checks for financial data integrity
Partner with Finance to translate reporting requirements into reliable, well-structured data models

Our tech stack
We're building with tools that both humans and AI love:
Frontend: React
Backend: Golang and Rust
Cloud: Cloudflare, GCP, AWS, Many LLM providers
DevOps & Tooling: Github Actions, Grafana, OTEL, infrastructure-as-code (Terraform)

And always on the lookout for what's next!
How we hire
Fill in a short form then jump on an intro call with recruiter.
Complete the general programming exercise.
Show us how you approach problems during several technical interviews.
Tell us about your most impressive project.

About your application
Please submit your application in English - it’s our company language so you’ll be speaking lots of it if you join
We treat all candidates equally - if you’re interested please apply through our careers portal",ai engineer,2026-06-22 14:04:08
30801225,Full-stack Engineer,Epiminds AB,2026-03-25T19:01:35,2026-06-30T23:59:59,Sundbyberg,Stockholms län,Fullstack-utvecklare,Vanlig anställning,Heltid,True,2,"If you are a solid full-stack developer with experience from agentic systems, we would love to speak with you. We just raised from Lightspeed and are currently building out a world-class team. 
At Epiminds, we’re building a self-learning marketing team of 20+ autonomous agents working across data, creative, strategy, and execution — all led by Lucy, a super-agent who collaborates with human marketers like a real teammate: reaching out, listening, emailing, and even calling.
Today, 17 agencies and 270 brands leverage our product to save 60 % of their time. We just raised a $6m round from Lightspeed to meet high demand from our users. Lightspeed has also invested in Anthropic, xAI, Mistral, and other decacorns. 
Right now, we are focused on continuously improving Lucy and her team. While also closing more deals with customers.
Your role as a full-stack engineer will be to build on the systems around Lucy. 
Here’s some tasks that you will work on:
Implement and maintain features across the full stack: frontend, backend and infra
Own systems end-to-end: architecture, implementation, deployment, and iteration
Collaborate closely with the founders and AI engineers to translate capabilities into intuitive, mind-blowing user experiences
Drive the full development lifecycle, from technical planning to production launch and post-release improvements
Contribute to shaping our technical direction, eng culture, and product strategy



What we’re looking for
3+ years of experience building and shipping full-stack products
Fluent in modern frontend (React/TypeScript) and backend development
Solid understanding of systems design, performance tradeoffs, and scalable architecture
Strong product sense and ability to make well-reasoned technical decisions, knowing when to prioritize speed and when to invest in foundational work



Why Epiminds
We’re transforming manual marketing into an intelligent, self-evolving system. The next era won’t rely on manual execution, it will be orchestrated by autonomous AI teams that learn, create, and strategize with superhuman precision, speed, and imagination. 
We’re a small, high-ownership team from Spotify, Google, and Kry, backed by investors behind Anthropic, xAI and Mistral. We’re here to change the world-not someday, but now. The systems we build will redefine how ideas are created, how decisions are made, and how marketing itself evolves. If you want to help rewrite that future, this is where it begins.



We welcome international applicants. English is our working language. Employment terms and conditions are equivalent to Swedish collective agreements.",ai engineer,2026-06-22 14:04:08
30749620,Senior Software Engineer,UU Brand & Recruit AB,2026-03-16T10:39:30,2026-09-12T23:59:59,Stockholm,Stockholms län,Mjukvaruutvecklare,Vanlig anställning,Heltid,True,1,"As a Senior Software Engineer at Nordiska, you’ll help shape system architecture, deliver complex features, and write high-quality code - building embedded finance where banking meets tech. As part of our AI-first strategy, we aim for 80% of all code to be written by agentic AI systems by the end of 2026, empowering engineers to focus on architecture, quality, and innovation.
Bank at core, innovation at heart Nordiska is a bank offering a wide range of financial services, allowing us to tailor solutions to each customer while simultaneously enabling them to gain access to advanced financial technology. Part of our offering is our Embedded platform, enabling enterprise partners across Europe to seamlessly integrate financial services into their product offerings. We also provide corporate and real estate financing, as well as sustainable savings with a government-backed deposit guarantee.
To meet future demands, we continuously scale our modern technology platform, expand partner integrations, and accelerate product innovation to help shape the future of financial services.
Working at Nordiska Since our founding, we have been dedicated to making a difference and driving innovation. We work towards an ambitious vision and goals, backed up by our history of successfully delivering high-quality results and sustainable growth.
Historically and going forward, the people working at Nordiska are what enables our success. We balance our professional environment with an entrepreneurial mindset, always acting with honesty and responsibility, to build long-term trust among customers, partners and employees.
About the Role As a Senior Software Engineer, you will primarily work with Nordiska Embedded at our Stockholm office. We combine the best of two worlds - at our core, we’re a stable, regulated bank paired with a product-tech mentality that thrives on agility, curiosity, and innovation.  As Nordiska expands into new markets, onboards new customers, and builds new products and features, you work closely with the Tech Lead and Lead Engineer to set technical standards and ensure that the team’s output is robust, scalable, and secure. You’ll be an important part of modernizing systems, reducing technical debt, and contributing to system architecture, complex feature development, and code quality.
In addition to your technical work, you’ll mentor engineering colleagues, foster a culture of continuous improvement, and contribute to a high-performing team as we grow.
In the role, you will:

Drive engineering excellence by defining technical standards, system architecture, design principles, and contributing to the long-term technology strategy.


Deliver high-impact features - implementing complex functionality that meets stringent performance, reliability, and security requirements.


Drive initiatives that improve performance, enhance scalability, and reduce technical debt.


Anticipate and resolve architectural bottlenecks, proactively preventing issues.


Ensure technical excellence through clean code, testing and observability, structured code reviews, and consistent application of best practices, fostering a culture of continuous learning.


Cross-functional collaboration with Product and Engineering leadership to ensure technical execution supports strategic objectives.


Your Professional Profile

As a true self-leader, you take ownership and operate effectively in a fast-paced, high-accountability environment.


You communicate clearly, collaborate seamlessly across functions, and navigate confidently in a regulated context.


You’ll contribute to a high-performing and humble team, bringing strong analytical skills and a proactive, solution-driven approach.


We believe that you have:

Senior-level depth in programming, frameworks, and system design in C#/.NET.


Expertise in event-driven architecture (EDA) and Azure. A strong interest in AI technologies is considered an advantage.


Hands-on expertise with architectural patterns, scaling strategies, performance optimization, security, scalability and resilience.


Demonstrated capability to mentor others and lead by example.


Proven track record of delivering high-quality, large-scale software systems.


Fluency in Swedish and English, both spoken and written.
Please note that we are also recruiting Software Engineers within our Scala stack follow the link!


Application
If you’re looking to join a growth-driven environment that pairs innovation with profitability and reliability, welcome to Nordiska. We look forward to receiving your application.
We review and interview continuously, with background checks as part of the final stage of our process. For questions about the role and or more information, you are warmly welcome to contact Ida Garamvölgyi at ida.garamvolgyi@nordiska.com or +46704-385 325.",ai engineer,2026-06-22 14:04:08
31189837,Senior AI- och Automation Engineer,ChopChop AB,2026-06-17T14:29:18,2026-12-14T23:59:59,Sigtuna,Stockholms län,Systemutvecklare/Programmerare,Vanlig anställning,Heltid,True,1,"Vi bygger framtidens digitala lösningar – vill du vara med? ChopChop söker en Senior AI- och Automation Engineer till vårt team i Rosersberg!
Är du en erfaren fullstackutvecklare som brinner för AI, automation och smarta system? Gillar du att bygga lösningar som effektiviserar verksamheter och skapar verkligt värde? Då kan det vara dig vi söker.
Vi letar efter en senior utvecklare med en stark teknisk grund som vill ta en ledande roll i vårt arbete med AI och automation. Du kommer att vara med och identifiera möjligheter, bygga lösningar och driva innovation som hjälper ChopChop att arbeta smartare, snabbare och mer datadrivet.
Vad innebär rollen hos oss? 💻
Som Senior AI & Automation Engineer arbetar du från vårt huvudkontor Gigachop i Rosersberg tillsammans med vårt utvecklingsteam. Du blir en nyckelperson i arbetet med att utveckla AI-drivna lösningar och automatiserade processer som används i hela verksamheten.
Du kommer att:
Utveckla och implementera AI-drivna lösningar och interna verktyg


Bygga automationer som effektiviserar arbetsflöden och minskar manuellt arbete


Integrera system, API och externa tjänster


Arbeta med moderna AI-plattformar och språkmodeller


Utveckla interna system och digitala produkter tillsammans med teamet


Ta ansvar för hela utvecklingsprocessen – från idé till produktion


Samarbeta nära verksamheten för att identifiera områden där AI och automation kan skapa värde


Här får du möjlighet att vara med och forma hur AI används inom ett växande företag och omsätta idéer till lösningar som används på riktigt.
Vad kan du förvänta dig av oss? 🚀
Ett kompetent och engagerat utvecklingsteam med korta beslutsvägar


Stor frihet att påverka teknikval, arbetssätt och lösningar


Möjlighet att driva och utveckla ChopChops AI-initiativ


Ett företag i stark tillväxt med höga ambitioner


Ett modernt huvudkontor i Rosersberg där vi arbetar tillsammans på plats


En roll där du får kombinera utveckling, innovation och affärsnytta

Vi tror att du:
Har flera års erfarenhet som Fullstack Developer, Backend Developer eller Software Engineer


Har stark kompetens inom systemutveckling och moderna webbteknologier


Har erfarenhet av Node.js, TypeScript, JavaScript eller liknande tekniker


Har arbetat med API, integrationer och databaser


Har erfarenhet av eller ett stort intresse för AI, LLM och automation


Är van att ta ägarskap och driva projekt från idé till färdig lösning


Är nyfiken, lösningsorienterad och gillar att lära dig ny teknik

Meriterande
Erfarenhet av OpenAI, Claude, Anthropic eller andra AI-plattformar


Erfarenhet av AI-agenter, RAG-lösningar eller workflow automation


Erfarenhet av AWS, Docker eller Kubernetes


Erfarenhet av verktyg som n8n, LangGraph, LangChain eller liknande


📍 Tjänsten är placerad på vårt huvudkontor Gigachop i Rosersberg och kräver närvaro på plats.
Lön: Månadslön enligt överenskommelse.
Låter det intressant? Skicka in din ansökan och berätta hur du har arbetat med utveckling, AI och automation. Vi ser fram emot att höra från dig!",ai engineer,2026-06-22 14:04:08
30834667,Backend Engineer med säkerhetsfokus - ConSecuty,Ants Akademiskt Nätverk av Tekniska Studenter AB,2026-03-31T11:02:40,2026-09-27T23:59:59,Stockholm,Stockholms län,Backend-utvecklare,Vanlig anställning,Heltid,True,1,"Om rollen Som backendutvecklare arbetar du i kunduppdrag med att utveckla och vidareutveckla backendlösningar, ofta i miljöer där säkerhet är en central del. Du är med genom hela utvecklingsprocessen, från design och arkitektur till implementation och förbättring av befintliga system.
I rollen bygger du backendtjänster och API:er med fokus på robust systemdesign och säker kod. Du identifierar och hanterar risker i applikationer, deltar i tekniska beslut och samarbetar nära andra utvecklare, arkitekter och verksamheten. Samtidigt bidrar du aktivt till att lyfta säkerhetsaspekter i teamet och stärka den övergripande kvaliteten i leveransen. 
Vi söker dig som har

Minimum 4 års erfarenhet av backendutveckling


Erfarenhet av API-utveckling (REST eller liknande)


Erfarenhet av databaser och datamodellering


Intresse för applikationssäkerhet


Förståelse för systemdesign och mjukvaruarkitektur 


Det är extra intressant om du har erfarenhet av säker kodning eller säkerhetsgranskning, har arbetat med DevSecOps eller säkerhet i utvecklingsprocesser, och är nyfiken på eller har erfarenhet av AI i utveckling. 
Om ConSecuty
Vi består av seniora specialister med en tydlig ambition: att förändra hur företag arbetar med säkerhet genom att bygga en stark och proaktiv säkerhetskultur. Vi jobbar nära våra kunder i centrala Stockholm, förstår deras utmaningar och bygger lösningar som håller, både tekniskt och organisatoriskt. Samtidigt lägger vi stor vikt vid vårt team, där vi delar kunskap, stöttar varandra och skapar en miljö där du kan trivas både i dina uppdrag och tillsammans med oss. 
Ansökan
Ansök via länken. Det räcker att du delar din LinkedIn-profil och svarar på några korta frågor om din bakgrund. För att vara aktuell för rollen behöver du vara svensk medborgare och tala och skriva flytande svenska och engelska. Vid frågor, kontakta ansvarig rekryterare Clara Eberhardt på clara.eberhardt@consecuty.com",ai engineer,2026-06-22 14:04:08
31196997,ML Platform Engineer  18254,Veritaz AB,2026-06-19T12:04:20,2026-07-19T23:59:59,,,Systemutvecklare/Programmerare,Tidsbegränsad anställning,Heltid,True,1,"Veritaz is a leading IT staffing solutions provider in Sweden, committed to advancing individual careers and aiding employers in ensuring the perfect talent fit. With a proven track record of successful partnerships with top companies, we have rapidly grown our presence in the USA, Europe, and Sweden as a dependable and trusted resource within the IT industry. 
Assignment Description
We are looking for a ML Platform Engineer for a short-term assignment
What You Will Work On
Design, develop, and optimize machine learning models and pipelines
Build and maintain end-to-end ML workflows, including data preparation, training, evaluation, and deployment
Improve encoder-based models through increased model capacity and higher input resolution
Develop multi-class classification solutions for complex attribute prediction tasks
Build and optimize data pipelines supporting machine learning workflows
Train, evaluate, and monitor machine learning models in production environments
Develop ranking and confidence models based on existing AI outputs
Implement curriculum learning and automated training-data scheduling strategies
Optimize model inference performance and portability across platforms
Develop tooling for model serving, monitoring, and result visualization
Collaborate with software engineers and researchers on AI platform development
Contribute to scalable and maintainable ML infrastructure

What You Bring
Strong Python development and Machine Learning engineering experience
Experience across the full ML lifecycle, including data pipelines, model training, evaluation, deployment, and monitoring
Experience working with encoder architectures, autoregressive models, or self-supervised learning approaches
Knowledge of modern machine learning frameworks and model development practices
Experience building scalable and production-ready AI solutions
Strong understanding of data processing, feature engineering, and model evaluation
Experience developing and optimizing ML inference workflows
Ability to work across both backend systems and lightweight frontend applications
Strong analytical, problem-solving, and communication skills
Experience collaborating in multidisciplinary engineering environments",ai engineer,2026-06-22 14:04:08
31192908,Senior React Native Engineer,Anyfin AB,2026-06-18T10:22:07,2026-12-15T23:59:59,Stockholm,Stockholms län,Mjukvaruutvecklare,Vanlig anställning,Heltid,True,1,"Anyfin is building the next generation of consumer finance. We’re profitable, scaling quickly and now operating with a banking license which opens up a lot of technical complexity.
We’re looking for a senior react native engineer who enjoys moving fast, taking real ownership and building things that actually have an impact. We work from the office because we think it makes us better, especially at this stage.
If that sounds like your kind of environment, keep reading. Because honestly, it’s not a role for everyone.
Small team, high responsibility
We hire carefully. We’re not a company that grows by adding headcount everywhere, we grow by keeping the bar high and building a team where every person matters.
This isn’t a place where you disappear into a big org. If you join, you’ll have real influence on what we build and how we build it.
What you’ll do
You’ll take a leading role in building and evolving our mobile applications across iOS and Android.

Building and shipping new mobile features in React Native.


Designing reusable components and scalable mobile architecture.


Collaborating closely with design to deliver polished, accessible user interfaces.


Integrating with our GraphQL APIs to power seamless user experiences.


Making architectural decisions that improve performance, maintainability and developer experience.


Running experiments and iterating on features to improve user engagement and retention.


Writing and maintaining automated tests to ensure reliability across releases.


Mentoring other engineers and helping raise the bar for mobile development.


Tech stack:  Mobile: React Native, TypeScript, Apollo Client (GraphQL) Backend you'll work closely with: Node.js/Express, GraphQL Federation, PostgreSQL, Redis Infrastructure: GCP, Kubernetes, GitHub Actions Product tooling: Storybook, GrowthBook
How we think about building
We’re pragmatic. We like speed, but we also care about building things that last.
AI is already part of how we build and not an aspiration. We use Claude, OpenAI, and Mistral in our product, and we expect our engineers to actively explore how AI tooling removes friction from day-to-day work: in code review, test writing, and prototyping. We're looking for someone who sees AI as an amplifier of craftsmanship and not a substitute for it.
No ego. Just good judgment and high output.
You’ll thrive here if you…
Have strong experience building mobile apps with React Native.


Care about craftsmanship, performance and user experience.


Take responsibility naturally and don’t wait to be told what to do.


Enjoy collaborating closely with design and product.


Like being part of an ambitious team working together in the office.


Want to build and improve products, not just maintain them.


You’re comfortable with things like:

React Native and modern TypeScript-based development.


Mobile architecture and reusable component design.


API integrations (GraphQL or REST).


Testing strategies for mobile applications.


Shipping real products to real users.

A few practical notes
Stockholm and we're office-based, because we believe that great products and culture are better built when you meet in person. There is flexibility of course, but you should want to work on site with the rest of us most days of the week.
Why Anyfin?
Because this is one of those moments where a company is about to level up: Banking license secured, expansion ahead and a lot to build.
If you want to be part of a small, high-trust team doing meaningful work, we’d love to hear from you. Apply only if you want the responsibility that comes with real impact.",ai engineer,2026-06-22 14:04:08
31179206,Senior Engineer till AOTO,0to9 AB (publ),2026-06-15T13:38:41,2026-12-12T23:59:59,Stockholm,Stockholms län,Backend-utvecklare,Vanlig anställning,Heltid,True,1,"About AOTO
AOTO is a Swedish fintech company building a digital operating system for car dealers, combining inventory financing, automated bookkeeping and digital services like leasing, warranties and insurance in one platform. The goal is simple: help car dealers make faster, smarter decisions and maximise their buy and sell potential.
We're in an exciting early stage as part of the 0TO9 ecosystem, building the product from scratch with clear ambitions to expand across Europe. This role is central to getting us there.
The Role
We're looking for a Senior Engineer who thinks beyond code. You'll shape architecture, own technical decisions and build infrastructure that scales. You're curious, pragmatic and you know that the right technology isn't always the one that looks best on a CV.
What we work with:
Python and SQL/Postgres.


HTMX


AWS core services.

Who you are
Senior backend developer with experience from SaaS or high-growth companies.


You're comfortable in startup environments, fast pace, broad ownership and constant change don't scare you.


You think about the product, not just code, and take responsibility beyond your own tasks.


You prefer simplicity and technology that works over flashy technology that impresses.


You actively use AI tools in your daily workflow (Cursor, Claude Code, Copilot or similar), this isn't a nice to have, it's a must.

Why AOTO?
Join early and help shape a product that's being built from the ground up


Your decisions actually matter, no layers, no bureaucracy


Work closely with CEO Marc Blomberg and CTO Henrik Lagercratz


Grow with the company as we expand into new European markets


Find out more at aoto.se, we'd love to hear from you!",ai engineer,2026-06-22 14:04:08
